population,name,code,region_code,province_code,municipality_code
156,Matanubong,13,10,102,10
518,Mckinley,14,10,102,10
354,Nagsingcaoan,15,10,102,10
279,Oaig-Daya,16,10,102,10
432,Pagangpang,17,10,102,10
1370,Patac,18,10,102,10
461,Poblacion,19,10,102,10
664,Rubio,20,10,102,10
551,Sabangan-Bato,21,10,102,10
434,Sacaang,22,10,102,10
226,San Vicente,23,10,102,10
295,Sapang,24,10,102,10
997,Alfonso,1,10,102,10
452,Bussot,2,10,102,10
747,Concepcion,3,10,102,10
546,Dapdappig,4,10,102,10
687,Matue-Butarag,5,10,102,10
560,Poblacion Norte,7,10,102,10
483,Poblacion Sur,8,10,102,10
676,Banucal,1,10,102,10
555,Bequi-Walin,2,10,102,10
239,Bugui,3,10,102,10
235,Calungbuyan,4,10,102,10
432,Carcarabasa,5,10,102,10
303,Labut,6,10,102,10
963,Poblacion Norte,7,10,102,10
366,Poblacion Sur,8,10,102,10
452,San Vicente,9,10,102,10
328,Suysuyan,10,10,102,10
156,Tay-ac,11,10,102,10
940,Alangan,1,10,102,10
584,Bacar,2,10,102,10
879,Barbarit,6,10,102,10
1587,Bungro,7,10,102,10
625,Cabaroan,8,10,102,10
204,Cadanglaan,10,10,102,10
794,Caraisan,11,10,102,10
884,Dacutan,14,10,102,10
788,Labut,15,10,102,10
845,Maas-asin,17,10,102,10
894,Macatcatud,18,10,102,10
1199,Namalpalan,19,10,102,10
1951,Manzante,20,10,102,10
1319,Maratudo,22,10,102,10
1449,Miramar,23,10,102,10
1033,Napo,25,10,102,10
515,Pagsanaan Norte,26,10,102,10
656,Pagsanaan Sur,27,10,102,10
1506,Panay Norte,28,10,102,10
673,Panay Sur,29,10,102,10
1534,Patong,30,10,102,10
4785,Puro,31,10,102,10
437,San Basilio ,32,10,102,10
924,San Clemente ,33,10,102,10
488,San Julian ,34,10,102,10
664,San Lucas ,35,10,102,10
870,San Ramon ,36,10,102,10
786,San Vicente ,37,10,102,10
766,Santa Monica,38,10,102,10
729,Sarsaracat,39,10,102,10
610,Balaweg,1,10,102,10
478,Bandril,2,10,102,10
691,Bantugo,3,10,102,10
230,Cadacad,4,10,102,10
330,Casilagan,5,10,102,10
217,Cosocos,6,10,102,10
422,Lapting,7,10,102,10
362,Mapisi,8,10,102,10
419,Mission,9,10,102,10
517,Poblacion East,10,10,102,10
578,Poblacion West,11,10,102,10
611,Taleb,12,10,102,10
1150,Abuor,1,10,102,10
1525,Ambulogan,2,10,102,10
955,Aquib,4,10,102,10
1146,Banglayan,5,10,102,10
1074,Bulanos,6,10,102,10
749,Cadacad,7,10,102,10
1178,Cagayungan,8,10,102,10
1346,Camarao,9,10,102,10
771,Casilagan,10,10,102,10
929,Codoog,11,10,102,10
1281,Dasay,12,10,102,10
1300,Dinalaoan,13,10,102,10
275,Estancia,14,10,102,10
677,Lanipao,15,10,102,10
2213,Lungog,16,10,102,10
2607,Margaay,17,10,102,10
1427,Marozo,18,10,102,10
2062,Naguneg,19,10,102,10
1969,Orence,20,10,102,10
1127,Pantoc,21,10,102,10
1709,Paratong,22,10,102,10
1301,Parparia,23,10,102,10
2730,Quinarayan,24,10,102,10
712,Rivadavia,25,10,102,10
1934,San Antonio,26,10,102,10
1375,San Jose ,27,10,102,10
1144,San Pablo,28,10,102,10
2015,San Pedro,29,10,102,10
1521,Santa Lucia ,30,10,102,10
640,Sarmingan,31,10,102,10
1559,Sucoc,32,10,102,10
2277,Sulvec,33,10,102,10
670,Turod,34,10,102,10
886,Bantay Abot,35,10,102,10
673,Banoen,1,10,102,10
860,Cayus,2,10,102,10
1194,Patungcaleo,3,10,102,10
865,Malideg,4,10,102,10
1269,Namitpit,5,10,102,10
888,Patiacan,6,10,102,10
2098,Legleg ,7,10,102,10
767,Suagayan,8,10,102,10
692,Lamag,9,10,102,10
285,Atabay,1,10,102,10
1130,Calangcuasan,2,10,102,10
1273,Balidbid,3,10,102,10
658,Baluarte,4,10,102,10
189,Baybayading,5,10,102,10
648,Boguibog,6,10,102,10
295,Bulala-Leguey,7,10,102,10
366,Kaliwakiw,8,10,102,10
280,Culiong,10,10,102,10
758,Dinaratan,11,10,102,10
370,Kinmarin,12,10,102,10
551,Lucbuban,13,10,102,10
254,Madarang,14,10,102,10
299,Maligcong,15,10,102,10
485,Pias,16,10,102,10
910,Poblacion Norte,17,10,102,10
598,Poblacion Sur,18,10,102,10
386,San Gaspar,19,10,102,10
596,San Tiburcio,20,10,102,10
595,Sorioan,21,10,102,10
184,Ubbog,22,10,102,10
1121,Cabaroan ,1,10,102,10
731,Kalumsing,2,10,102,10
932,Lancuas,3,10,102,10
1060,Matibuey,4,10,102,10
541,Paltoc,5,10,102,10
621,Sibsibbu,6,10,102,10
1524,Tiagan,7,10,102,10
676,San Miliano,8,10,102,10
643,Ansad,1,10,102,10
1590,Apatot,2,10,102,10
506,Bateria,3,10,102,10
882,Cabaroan,4,10,102,10
813,Cappa-cappa,5,10,102,10
801,Poblacion,6,10,102,10
1073,San Nicolas,7,10,102,10
978,San Pablo,8,10,102,10
721,San Rafael,9,10,102,10
374,Villa Quirino,10,10,102,10
244,Arnap,1,10,102,10
990,Bahet,2,10,102,10
120,Belen,3,10,102,10
688,Bungro,4,10,102,10
664,Busiing Sur,6,10,102,10
934,Busiing Norte,7,10,102,10
379,Dongalo,9,10,102,10
350,Gongogong,10,10,102,10
467,Iboy,11,10,102,10
597,Otol-Patac,13,10,102,10
722,Poblacion East,14,10,102,10
616,Poblacion West,15,10,102,10
296,Kinamantirisan,16,10,102,10
357,Sagneb,17,10,102,10
766,Sagsagat,18,10,102,10
1012,Bacsil,1,10,102,10
922,Baliw,2,10,102,10
1250,Bannuar ,3,10,102,10
1360,Barbar,4,10,102,10
1014,Cabanglotan,5,10,102,10
324,Cacandongan,6,10,102,10
650,Camanggaan,7,10,102,10
917,Camindoroan,8,10,102,10
670,Caronoan,9,10,102,10
430,Darao,10,10,102,10
542,Dardarat,12,10,102,10
381,Guimod Norte,13,10,102,10
959,Guimod Sur,14,10,102,10
713,Immayos Norte,15,10,102,10
255,Immayos Sur,16,10,102,10
1137,Labnig,17,10,102,10
1215,Lapting,18,10,102,10
888,Lira ,19,10,102,10
699,Malamin,20,10,102,10
753,Muraya,21,10,102,10
953,Nagsabaran,22,10,102,10
1414,Nagsupotan,23,10,102,10
577,Pandayan ,25,10,102,10
1347,Refaro,27,10,102,10
1013,Resurreccion ,28,10,102,10
731,Sabangan,29,10,102,10
825,San Isidro,31,10,102,10
864,Saoang,35,10,102,10
760,Solotsolot,37,10,102,10
1132,Sunggiam,38,10,102,10
524,Surngit,39,10,102,10
443,Asilang,40,10,102,10
1820,Bantaoay,1,10,102,10
1368,Bayubay Norte,2,10,102,10
1822,Bayubay Sur,3,10,102,10
1190,Lubong,4,10,102,10
1252,Poblacion,5,10,102,10
2278,Pudoc,6,10,102,10
3388,San Sebastian,7,10,102,10
602,Ampandula,1,10,102,10
511,Banaoang,2,10,102,10
224,Basug,3,10,102,10
153,Bucalag,4,10,102,10
265,Cabangaran,5,10,102,10
547,Calungboyan,6,10,102,10
533,Casiber,8,10,102,10
159,Dammay,9,10,102,10
554,Labut Norte,10,10,102,10
280,Labut Sur,11,10,102,10
1996,Mabilbila Sur,12,10,102,10
673,Mabilbila Norte,13,10,102,10
953,Magsaysay District ,14,10,102,10
971,Manueva,15,10,102,10
480,Marcos ,16,10,102,10
749,Nagpanaoan,17,10,102,10
638,Namalangan,18,10,102,10
171,Oribi,19,10,102,10
875,Pasungol,20,10,102,10
314,Quezon ,22,10,102,10
326,Quirino ,23,10,102,10
659,Rancho,24,10,102,10
868,Rizal,25,10,102,10
724,Sacuyya Norte,26,10,102,10
538,Sacuyya Sur,27,10,102,10
229,Tabucolan,28,10,102,10
1362,Cabaroan,1,10,102,10
2490,Cabittaogan,2,10,102,10
1408,Cabuloan,3,10,102,10
902,Pangada,4,10,102,10
1206,Paratong,5,10,102,10
1435,Poblacion,6,10,102,10
1379,Sinabaan,7,10,102,10
1168,Subec,8,10,102,10
3143,Tamorong,9,10,102,10
568,Amarao,1,10,102,10
603,Babayoan,2,10,102,10
487,Bacsayan,3,10,102,10
497,Banay,4,10,102,10
300,Bayugao Este,5,10,102,10
597,Bayugao Oeste,6,10,102,10
1089,Besalan,7,10,102,10
827,Bugbuga,8,10,102,10
1533,Calaoaan,9,10,102,10
1150,Camanggaan,10,10,102,10
530,Candalican,11,10,102,10
1494,Capariaan,12,10,102,10
891,Casilagan,13,10,102,10
499,Coscosnong,14,10,102,10
639,Daligan,15,10,102,10
1956,Dili,16,10,102,10
961,Gabor Norte,17,10,102,10
710,Gabor Sur,18,10,102,10
304,Lalong,19,10,102,10
1006,Lantag,20,10,102,10
681,Las-ud,21,10,102,10
1147,Mambog,22,10,102,10
1309,Mantanas,23,10,102,10
985,Nagtengnga,24,10,102,10
588,Padaoil,25,10,102,10
658,Paratong,26,10,102,10
822,Pattiqui,27,10,102,10
823,Pidpid,28,10,102,10
1678,Pilar,29,10,102,10
1222,Pinipin,30,10,102,10
705,Poblacion Este,31,10,102,10
1003,Poblacion Norte,32,10,102,10
446,Poblacion Weste,33,10,102,10
687,Poblacion Sur,34,10,102,10
276,Quinfermin,35,10,102,10
562,Quinsoriano,36,10,102,10
1327,Sagat,37,10,102,10
544,San Antonio,38,10,102,10
606,San Jose,39,10,102,10
584,San Pedro,40,10,102,10
490,Saoat,41,10,102,10
1459,Sevilla,42,10,102,10
958,Sidaoen,43,10,102,10
1102,Suyo,44,10,102,10
374,Tampugo,45,10,102,10
602,Turod,46,10,102,10
1095,Villa Garcia,47,10,102,10
1684,Villa Hermosa,48,10,102,10
308,Villa Laurencia,49,10,102,10
497,Alincaoeg,1,10,102,10
755,Angkileng,2,10,102,10
363,Arangin,3,10,102,10
1213,Ayusan ,4,10,102,10
492,Banbanaba,5,10,102,10
776,Bao-as,6,10,102,10
817,Barangobong ,7,10,102,10
450,Buliclic,8,10,102,10
396,Burgos ,9,10,102,10
541,Cabaritan,10,10,102,10
807,Catayagan,11,10,102,10
1254,Conconig East,12,10,102,10
880,Conconig West,13,10,102,10
888,Damacuag,14,10,102,10
430,Lubong,15,10,102,10
786,Luba,16,10,102,10
772,Nagrebcan,17,10,102,10
412,Nagtablaan,18,10,102,10
937,Namatican,19,10,102,10
962,Nangalisan,20,10,102,10
1020,Palali Norte,21,10,102,10
918,Palali Sur,22,10,102,10
796,Paoc Norte,23,10,102,10
314,Paoc Sur,24,10,102,10
955,Paratong,25,10,102,10
746,Pila East,26,10,102,10
601,Pila West,27,10,102,10
255,Quinabalayangan,28,10,102,10
861,Ronda,29,10,102,10
1253,Sabuanan,30,10,102,10
906,San Juan,31,10,102,10
450,San Pedro,32,10,102,10
445,Sapang,33,10,102,10
351,Suagayan,34,10,102,10
979,Vical,35,10,102,10
688,Bani,36,10,102,10
1076,Ag-agrao,1,10,102,10
626,Ampuagan,2,10,102,10
706,Baballasioan,3,10,102,10
500,Baliw Daya,4,10,102,10
633,Baliw Laud,5,10,102,10
532,Bia-o,6,10,102,10
635,Butir,7,10,102,10
1293,Cabaroan,8,10,102,10
453,Danuman East,9,10,102,10
620,Danuman West,10,10,102,10
750,Dunglayan,11,10,102,10
1134,Gusing,12,10,102,10
653,Langaoan,13,10,102,10
917,Laslasong Norte,14,10,102,10
835,Laslasong Sur,15,10,102,10
236,Laslasong West,16,10,102,10
194,Lesseb,17,10,102,10
2147,Lingsat,18,10,102,10
1072,Lubong,19,10,102,10
877,Maynganay Norte,20,10,102,10
832,Maynganay Sur,21,10,102,10
845,Nagsayaoan,22,10,102,10
874,Nagtupacan,23,10,102,10
1456,Nalvo,24,10,102,10
672,Pacang,27,10,102,10
221,Penned,28,10,102,10
1215,Poblacion Norte,29,10,102,10
2177,Poblacion Sur,30,10,102,10
1414,Silag,31,10,102,10
265,Sumagui,32,10,102,10
2002,Suso,33,10,102,10
1207,Tangaoan,34,10,102,10
937,Tinaan,35,10,102,10
871,Al-aludig,1,10,102,10
1713,Ambucao,2,10,102,10
298,San Jose,3,10,102,10
614,Baybayabas,4,10,102,10
638,Bigbiga,5,10,102,10
610,Bulbulala,6,10,102,10
530,Busel-busel,7,10,102,10
1103,Butol,8,10,102,10
1392,Caburao,9,10,102,10
2006,Dan-ar,10,10,102,10
896,Gabao,11,10,102,10
302,Guinabang,12,10,102,10
309,Imus,13,10,102,10
402,Lang-ayan,14,10,102,10
1168,Mambug,15,10,102,10
568,Nalasin,16,10,102,10
986,Olo-olo Norte,17,10,102,10
452,Olo-olo Sur,18,10,102,10
396,Poblacion Norte,19,10,102,10
495,Poblacion Sur,20,10,102,10
1341,Sabangan,21,10,102,10
868,Salincub,22,10,102,10
881,San Roque,23,10,102,10
632,Ubbog,24,10,102,10
314,Binalayangan,1,10,102,10
697,Binongan,2,10,102,10
539,Borobor,3,10,102,10
1273,Cabaritan,4,10,102,10
612,Cabigbigaan,5,10,102,10
1127,Calautit,6,10,102,10
860,Calay-ab,7,10,102,10
1159,Camestizoan,8,10,102,10
388,Casili,9,10,102,10
552,Flora,10,10,102,10
1027,Lagatit,11,10,102,10
1384,Laoingen,12,10,102,10
1087,Lussoc,13,10,102,10
1320,Nalasin,14,10,102,10
753,Nagbettedan,15,10,102,10
922,Naglaoa-an,16,10,102,10
1321,Nambaran,17,10,102,10
560,Nanerman,18,10,102,10
517,Napo,19,10,102,10
993,Padu Chico,20,10,102,10
312,Padu Grande,21,10,102,10
549,Paguraper,22,10,102,10
230,Panay,23,10,102,10
632,Pangpangdan,24,10,102,10
689,Parada,25,10,102,10
728,Paras,26,10,102,10
813,Poblacion,27,10,102,10
894,Puerta Real,30,10,102,10
1159,Pussuac,31,10,102,10
1171,Quimmarayan,32,10,102,10
967,San Pablo,33,10,102,10
647,Santa Cruz,34,10,102,10
438,Santo Tomas,35,10,102,10
885,Sived,36,10,102,10
1156,Vacunero,38,10,102,10
366,Suksukit,39,10,102,10
212,Abaccan,1,10,102,10
315,Mabileg,2,10,102,10
225,Matallucod,3,10,102,10
305,Poblacion,4,10,102,10
465,San Elias,5,10,102,10
537,San Ramon,6,10,102,10
493,Santo Rosario,7,10,102,10
326,Aguing,1,10,102,10
573,Ballaigui ,2,10,102,10
200,Baliw,3,10,102,10
730,Baracbac,4,10,102,10
493,Barikir,5,10,102,10
503,Battog,6,10,102,10
295,Binacud,7,10,102,10
536,Cabangtalan,8,10,102,10
360,Cabarambanan,9,10,102,10
314,Cabulalaan,10,10,102,10
330,Cadanglaan,11,10,102,10
271,Calingayan,12,10,102,10
318,Curtin,13,10,102,10
803,Dadalaquiten Norte,14,10,102,10
895,Dadalaquiten Sur,15,10,102,10
441,Duyayyat,16,10,102,10
599,Jordan,17,10,102,10
521,Calanutian,18,10,102,10
1004,Katipunan,19,10,102,10
885,Macabiag ,20,10,102,10
608,Magsaysay,21,10,102,10
382,Marnay,22,10,102,10
628,Masadag,23,10,102,10
438,Nagcullooban,24,10,102,10
524,Nagbalioartian,25,10,102,10
359,Nagongburan,26,10,102,10
725,Namnama ,27,10,102,10
693,Pacis,28,10,102,10
1455,Paratong,29,10,102,10
1648,Dean Leopoldo Yabes,30,10,102,10
574,Purag,31,10,102,10
397,Quibit-quibit,32,10,102,10
378,Quimmallogong,33,10,102,10
503,Rang-ay ,34,10,102,10
460,Ricudo,35,10,102,10
894,Sabañgan,36,10,102,10
392,Sallacapo,37,10,102,10
895,Santa Cruz,38,10,102,10
490,Sapriana,39,10,102,10
761,Tapao,40,10,102,10
1413,Teppeng,41,10,102,10
378,Tubigay,42,10,102,10
283,Ubbog,43,10,102,10
323,Zapat,44,10,102,10
882,Banga,1,10,102,10
734,Caoayan,2,10,102,10
628,Licungan,4,10,102,10
594,Danac,5,10,102,10
374,Pangotan,7,10,102,10
1718,Balbalayang ,8,10,102,10
1416,Baringcucurong,1,10,102,10
1135,Cabugao,2,10,102,10
1755,Man-atong,3,10,102,10
621,Patoc-ao,4,10,102,10
1942,Poblacion,5,10,102,10
1736,Suyo Proper,7,10,102,10
795,Urzadan,8,10,102,10
1366,Uso,9,10,102,10
728,Ag-aguman,1,10,102,10
2012,Ambalayat,2,10,102,10
952,Baracbac,3,10,102,10
539,Bario-an,4,10,102,10
633,Baritao,5,10,102,10
1014,Borono,6,10,102,10
1911,Becques,7,10,102,10
1108,Bimmanga,8,10,102,10
1122,Bio,9,10,102,10
1322,Bitalag,10,10,102,10
313,Bucao East,11,10,102,10
464,Bucao West,12,10,102,10
744,Cabaroan,13,10,102,10
948,Cabugbugan,14,10,102,10
550,Cabulanglangan,15,10,102,10
576,Dacutan,16,10,102,10
1998,Dardarat,17,10,102,10
1406,Del Pilar ,18,10,102,10
1008,Farola,19,10,102,10
713,Gabur,20,10,102,10
1090,Garitan,21,10,102,10
356,Jardin,22,10,102,10
949,Lacong,23,10,102,10
381,Lantag,24,10,102,10
1107,Las-ud,25,10,102,10
2358,Libtong,26,10,102,10
987,Lubnac,27,10,102,10
754,Magsaysay ,28,10,102,10
428,Malacañang,29,10,102,10
941,Pacac,30,10,102,10
972,Pallogan,31,10,102,10
2105,Pudoc East,32,10,102,10
1440,Pudoc West,33,10,102,10
498,Pula,34,10,102,10
666,Quirino ,35,10,102,10
1192,Ranget,36,10,102,10
764,Rizal ,38,10,102,10
583,Salvacion,39,10,102,10
396,San Miguel,40,10,102,10
1053,Sawat,41,10,102,10
937,Tallaoen,44,10,102,10
1263,Tampugo,45,10,102,10
257,Tarangotong,46,10,102,10
3526,Ayusan Norte,1,10,102,10
1116,Ayusan Sur,2,10,102,10
393,Barangay I ,3,10,102,10
473,Barangay II ,4,10,102,10
1128,Barangay III ,5,10,102,10
2042,Barangay IV ,6,10,102,10
693,Barangay V ,7,10,102,10
1344,Barangay VI ,8,10,102,10
294,Barraca,9,10,102,10
976,Beddeng Laud,10,10,102,10
623,Beddeng Daya,11,10,102,10
766,Bongtolan,12,10,102,10
2179,Bulala,13,10,102,10
650,Cabalangegan,14,10,102,10
1009,Cabaroan Daya,15,10,102,10
519,Cabaroan Laud,16,10,102,10
941,Camangaan,17,10,102,10
1731,Capangpangan,18,10,102,10
1546,Mindoro,20,10,102,10
1948,Nagsangalan,21,10,102,10
2459,Pantay Daya,22,10,102,10
3156,Pantay Fatima,23,10,102,10
845,Pantay Laud,24,10,102,10
984,Paoa,25,10,102,10
1372,Paratong,26,10,102,10
600,Pong-ol,27,10,102,10
658,Purok-a-bassit,28,10,102,10
933,Purok-a-dackel,29,10,102,10
1595,Raois,30,10,102,10
667,Rugsuanan,31,10,102,10
1325,Salindeg,32,10,102,10
898,San Jose,33,10,102,10
2876,San Julian Norte,34,10,102,10
1361,San Julian Sur,35,10,102,10
1571,San Pedro,36,10,102,10
3380,Tamag,37,10,102,10
1598,Barangay VII,38,10,102,10
1211,Barangay VIII,39,10,102,10
2549,Barangay IX,40,10,102,10
952,Ambitacay,1,10,103,10
1916,Balawarte,2,10,103,10
801,Capas,3,10,103,10
1714,Consolacion ,4,10,103,10
662,Macalva Central,5,10,103,10
1220,Macalva Norte,6,10,103,10
1433,Macalva Sur,7,10,103,10
2232,Nazareno,8,10,103,10
768,Purok,9,10,103,10
2479,San Agustin East,10,10,103,10
1325,San Agustin Norte,11,10,103,10
1169,San Agustin Sur,12,10,103,10
1125,San Antonino,13,10,103,10
2351,San Antonio,14,10,103,10
1191,San Francisco,15,10,103,10
2324,San Isidro,16,10,103,10
1497,San Joaquin Norte,17,10,103,10
1506,San Joaquin Sur,18,10,103,10
863,San Jose Norte,19,10,103,10
1818,San Jose Sur,20,10,103,10
1248,San Juan,21,10,103,10
610,San Julian Central,22,10,103,10
1165,San Julian East,23,10,103,10
740,San Julian Norte,24,10,103,10
2125,San Julian West,25,10,103,10
2384,San Manuel Norte,26,10,103,10
930,San Manuel Sur,27,10,103,10
2191,San Marcos,28,10,103,10
1446,San Miguel,29,10,103,10
851,San Nicolas Central ,30,10,103,10
939,San Nicolas East,31,10,103,10
539,San Nicolas Norte ,32,10,103,10
2741,San Nicolas West,33,10,103,10
511,San Nicolas Sur ,34,10,103,10
1101,San Pedro,35,10,103,10
1559,San Roque West,36,10,103,10
976,San Roque East,37,10,103,10
1261,San Vicente Norte,38,10,103,10
1164,San Vicente Sur,39,10,103,10
2089,Santa Ana,40,10,103,10
1745,Santa Barbara ,41,10,103,10
767,Santa Fe,42,10,103,10
978,Santa Maria,43,10,103,10
1303,Santa Monica,44,10,103,10
1571,Santa Rita,45,10,103,10
708,Santa Rita East,46,10,103,10
1027,Santa Rita Norte,47,10,103,10
1096,Santa Rita Sur,48,10,103,10
917,Santa Rita West,49,10,103,10
1048,Alaska,1,10,103,10
2000,Basca,2,10,103,10
3641,Dulao,3,10,103,10
1232,Gallano,4,10,103,10
1661,Macabato,5,10,103,10
1722,Manga,6,10,103,10
1320,Pangao-aoan East,7,10,103,10
1004,Pangao-aoan West,9,10,103,10
3505,Poblacion,10,10,103,10
2876,Samara,11,10,103,10
1151,San Antonio,12,10,103,10
3002,San Benito Norte,14,10,103,10
3727,San Benito Sur,15,10,103,10
4172,San Eugenio,16,10,103,10
1002,San Juan East,18,10,103,10
1375,San Juan West,19,10,103,10
1131,San Simon East,20,10,103,10
1384,San Simon West,21,10,103,10
2013,Santa Cecilia,22,10,103,10
3129,Santa Lucia,23,10,103,10
1171,Santa Rita East,24,10,103,10
3640,Santa Rita West,25,10,103,10
1509,Santo Rosario East,27,10,103,10
1965,Santo Rosario West,28,10,103,10
572,Agtipal,1,10,103,10
629,Arosip,2,10,103,10
536,Bacqui,3,10,103,10
895,Bacsil,4,10,103,10
261,Bagutot,5,10,103,10
918,Ballogo,6,10,103,10
2926,Baroro,7,10,103,10
1606,Bitalag,8,10,103,10
1317,Bulala,9,10,103,10
390,Burayoc,10,10,103,10
619,Bussaoit,11,10,103,10
2051,Cabaroan,12,10,103,10
1398,Cabarsican,13,10,103,10
516,Cabugao,14,10,103,10
733,Calautit,15,10,103,10
598,Carcarmay,16,10,103,10
941,Casiaman,17,10,103,10
1157,Galongen,18,10,103,10
1008,Guinabang,19,10,103,10
578,Legleg,20,10,103,10
926,Lisqueb,21,10,103,10
332,Mabanengbeng 1st,22,10,103,10
374,Mabanengbeng 2nd,23,10,103,10
501,Maragayap,24,10,103,10
778,Nangalisan,25,10,103,10
748,Nagatiran,26,10,103,10
1109,Nagsaraboan,27,10,103,10
719,Nagsimbaanan,28,10,103,10
1331,Narra,29,10,103,10
994,Ortega,30,10,103,10
660,Paagan,31,10,103,10
1233,Pandan,32,10,103,10
290,Pang-pang,33,10,103,10
3620,Poblacion,34,10,103,10
1077,Quirino,35,10,103,10
1118,Raois,36,10,103,10
485,Salincob,37,10,103,10
940,San Martin,38,10,103,10
1300,Santa Cruz,39,10,103,10
693,Santa Rita,40,10,103,10
764,Sapilang,41,10,103,10
434,Sayoan,42,10,103,10
1056,Sipulo,43,10,103,10
1450,Tammocalao,44,10,103,10
596,Ubbog,45,10,103,10
561,Oya-oy,46,10,103,10
650,Zaragosa,47,10,103,10
1257,Alibangsay,1,10,103,10
1180,Baay,2,10,103,10
2034,Cambaly,3,10,103,10
1429,Cardiz,4,10,103,10
2426,Dagup,5,10,103,10
958,Libbo,6,10,103,10
1929,Suyo ,7,10,103,10
1027,Tagudtud,8,10,103,10
995,Tio-angan,9,10,103,10
1193,Wallayan,10,10,103,10
987,Apatut,1,10,103,10
976,Ar-arampang,2,10,103,10
982,Baracbac Este,3,10,103,10
429,Baracbac Oeste,4,10,103,10
697,Bet-ang,5,10,103,10
1814,Bulbulala,6,10,103,10
1417,Bungol,7,10,103,10
855,Butubut Este,8,10,103,10
1302,Butubut Norte,9,10,103,10
583,Butubut Oeste,10,10,103,10
854,Butubut Sur,11,10,103,10
1217,Cabuaan Oeste ,12,10,103,10
1425,Calliat,13,10,103,10
1691,Calungbuyan,14,10,103,10
1110,Camiling,15,10,103,10
906,Guinaburan,16,10,103,10
959,Masupe,17,10,103,10
1536,Nagsabaran Norte,18,10,103,10
1219,Nagsabaran Sur,19,10,103,10
1479,Nalasin,20,10,103,10
645,Napaset,21,10,103,10
872,Pagbennecan,22,10,103,10
803,Pagleddegan,23,10,103,10
1369,Pantar Norte,24,10,103,10
1043,Pantar Sur,25,10,103,10
559,Pa-o,26,10,103,10
1493,Almeida,28,10,103,10
2128,Paraoir,29,10,103,10
1600,Patpata,30,10,103,10
1793,Dr. Camilo Osias Pob.,31,10,103,10
902,Sablut,32,10,103,10
1095,San Pablo,33,10,103,10
674,Sinapangan Norte,34,10,103,10
1201,Sinapangan Sur,35,10,103,10
958,Tallipugo,36,10,103,10
766,Antonino,37,10,103,10
1324,Agdeppa,1,10,103,10
1481,Alzate,2,10,103,10
1052,Bangaoilan East,4,10,103,10
1046,Bangaoilan West,5,10,103,10
1354,Barraca,6,10,103,10
1566,Cadapli,7,10,103,10
192,Caggao,8,10,103,10
1338,Consuegra,9,10,103,10
933,General Prim East,10,10,103,10
1605,General Prim West,11,10,103,10
1146,General Terrero,13,10,103,10
1247,Luzong Norte,15,10,103,10
1136,Luzong Sur,16,10,103,10
945,Maria Cristina East,18,10,103,10
1071,Maria Cristina West,19,10,103,10
2028,Mindoro,20,10,103,10
1482,Nagsabaran,21,10,103,10
1674,Paratong Norte,22,10,103,10
1119,Paratong No. 3,23,10,103,10
895,Paratong No. 4,24,10,103,10
359,Central East No. 1 ,25,10,103,10
1046,Central East No. 2 ,26,10,103,10
463,Central West No. 1 ,27,10,103,10
585,Central West No. 2 ,28,10,103,10
538,Central West No. 3 ,29,10,103,10
1122,Quintarong,30,10,103,10
1118,Reyna Regente,31,10,103,10
2501,Rissing,32,10,103,10
1390,San Blas,33,10,103,10
875,San Cristobal,34,10,103,10
1104,Sinapangan Norte,35,10,103,10
1014,Sinapangan Sur,36,10,103,10
1292,Ubbog,37,10,103,10
4628,Acao,1,10,103,10
2553,Baccuit Norte,2,10,103,10
2775,Baccuit Sur,3,10,103,10
1359,Bagbag,4,10,103,10
1749,Ballay,5,10,103,10
1106,Bawanta,6,10,103,10
1083,Boy-utan,7,10,103,10
1389,Bucayab,8,10,103,10
1784,Cabalayangan,9,10,103,10
732,Cabisilan,10,10,103,10
2530,Calumbaya,11,10,103,10
519,Carmay,12,10,103,10
1184,Casilagan,13,10,103,10
4185,Central East ,14,10,103,10
4001,Central West ,15,10,103,10
2242,Dili,16,10,103,10
1198,Disso-or,17,10,103,10
1085,Guerrero,18,10,103,10
1570,Nagrebcan,19,10,103,10
2813,Pagdalagan Sur,20,10,103,10
981,Palintucang,21,10,103,10
1552,Palugsi-Limmansangan,22,10,103,10
1286,Parian Oeste,23,10,103,10
1929,Parian Este,24,10,103,10
4229,Paringao,25,10,103,10
1197,Payocpoc Norte Este,26,10,103,10
2008,Payocpoc Norte Oeste,27,10,103,10
3003,Payocpoc Sur,28,10,103,10
410,Pilar,29,10,103,10
1895,Pudoc,30,10,103,10
1241,Pottot,31,10,103,10
3317,Pugo,32,10,103,10
3880,Quinavite,33,10,103,10
1054,Lower San Agustin,34,10,103,10
1279,Santa Monica,35,10,103,10
3891,Santiago,36,10,103,10
2106,Taberna,37,10,103,10
1245,Upper San Agustin,38,10,103,10
1461,Urayong,39,10,103,10
905,Agpay,1,10,103,10
1212,Bilis,2,10,103,10
508,Caoayan,3,10,103,10
400,Dalacdac,4,10,103,10
1615,Delles,5,10,103,10
478,Imelda,6,10,103,10
695,Libtong,7,10,103,10
469,Linuan,8,10,103,10
891,New Poblacion,9,10,103,10
509,Old Poblacion,10,10,103,10
426,Lower Tumapoc,11,10,103,10
898,Upper Tumapoc,12,10,103,10
1158,Bautista,1,10,103,10
2248,Gana,2,10,103,10
734,Juan Cartas,3,10,103,10
