name,population,code,region_code,province_code,city_code
Calibagat,972,071,19,036,15
Jose Abad Santos,2813,072,19,036,15
Macuranding,1009,073,19,036,15
Matalin,4037,074,19,036,15
Matling,1233,075,19,036,15
Pialot,769,078,19,036,15
Sumbagarogong,1205,079,19,036,15
Banday,1796,080,19,036,15
Bunk House,1500,081,19,036,15
Madaya,1098,082,19,036,15
Bacayawan,1319,001,19,036,16
Cawayan Bacolod,1011,005,19,036,16
Bacong,1050,006,19,036,16
Camalig Bandara Ingud,998,009,19,036,16
Camalig Bubong,1240,018,19,036,16
Camalig ,1030,022,19,036,16
Inudaran Campong,1914,023,19,036,16
Cawayan,1020,025,19,036,16
Daanaingud,1101,026,19,036,16
Cawayan Kalaw,1661,035,19,036,16
Kialdan,1042,036,19,036,16
Lumbac Kialdan,1026,039,19,036,16
Cawayan Linuk,1036,040,19,036,16
Lubo,966,044,19,036,16
Inudaran Lumbac,1231,047,19,036,16
Mantapoli,2190,051,19,036,16
Matampay,910,054,19,036,16
Maul,700,055,19,036,16
Nataron,1010,059,19,036,16
Pagalongan Bacayawan,1180,061,19,036,16
Pataimas,995,063,19,036,16
Poona Marantao,1090,071,19,036,16
Punud Proper,826,072,19,036,16
Tacub,703,083,19,036,16
Maul Ilian,1050,097,19,036,16
Palao,1105,102,19,036,16
Banga-Pantar,910,105,19,036,16
Batal-Punud,1364,106,19,036,16
Bubong Madanding,1080,107,19,036,16
Ilian,1233,108,19,036,16
Inudaran Loway,900,109,19,036,16
Maul Lumbaca Ingud,1025,110,19,036,16
Poblacion,892,111,19,036,16
Tuca Kialdan,955,112,19,036,16
Ambolong,1231,001,19,036,17
Bacolod Chico Proper,1069,003,19,036,17
Banga,1250,006,19,036,17
Bangco,1853,007,19,036,17
Banggolo Poblacion,3280,008,19,036,17
Bangon,2310,009,19,036,17
Beyaba-Damag,2437,010,19,036,17
Bito Buadi Itowa,1002,012,19,036,17
Bito Buadi Parba,1432,013,19,036,17
Bubonga Pagalamatan,805,014,19,036,17
Bubonga Lilod Madaya,2799,015,19,036,17
Boganga,1535,016,19,036,17
Boto Ambolong,1654,017,19,036,17
Bubonga Cadayonan,1079,019,19,036,17
Bubong Lumbac,600,021,19,036,17
Bubonga Marawi,2032,022,19,036,17
Bubonga Punod,731,023,19,036,17
Cabasaran,3104,024,19,036,17
Cabingan,4390,025,19,036,17
Cadayonan,3368,026,19,036,17
Cadayonan I,1418,027,19,036,17
Calocan East,1652,029,19,036,17
Calocan West,1200,030,19,036,17
Kormatan Matampay,1420,032,19,036,17
Daguduban,5808,033,19,036,17
Dansalan,2500,035,19,036,17
Datu Sa Dansalan,3508,036,19,036,17
Dayawan,829,037,19,036,17
Dimaluna,6647,039,19,036,17
Dulay,1779,040,19,036,17
Dulay West,862,042,19,036,17
East Basak,1970,043,19,036,17
Emie Punud,2117,044,19,036,17
Fort,1774,045,19,036,17
Gadongan,1686,046,19,036,17
Buadi Sacayo,3080,048,19,036,17
Guimba,2186,049,19,036,17
Kapantaran,2338,051,19,036,17
Kilala,1310,052,19,036,17
Lilod Madaya ,2900,057,19,036,17
Lilod Saduc,3880,058,19,036,17
Lomidong,5149,060,19,036,17
Lumbaca Madaya ,2243,062,19,036,17
Lumbac Marinaut,1200,063,19,036,17
Lumbaca Toros,601,064,19,036,17
Malimono,2711,065,19,036,17
Basak Malutlut,3479,066,19,036,17
Gadongan Mapantao,1421,068,19,036,17
Amito Marantao,1472,069,19,036,17
Marinaut East,1108,070,19,036,17
Marinaut West,1798,071,19,036,17
Matampay,3896,072,19,036,17
Pantaon,710,074,19,036,17
Mipaga Proper,2027,075,19,036,17
Moncado Colony,3435,076,19,036,17
Moncado Kadingilan,5240,077,19,036,17
Moriatao Loksadato,2254,079,19,036,17
Datu Naga,2083,080,19,036,17
Navarro,3985,083,19,036,17
Olawa Ambolong,767,085,19,036,17
Pagalamatan Gambai,1326,086,19,036,17
Pagayawan,1090,089,19,036,17
Panggao Saduc,4012,090,19,036,17
Papandayan,2291,097,19,036,17
Paridi,877,098,19,036,17
Patani,1749,099,19,036,17
Pindolonan,1066,101,19,036,17
Poona Marantao,1320,103,19,036,17
Pugaan,1562,105,19,036,17
Rapasun MSU,4141,107,19,036,17
Raya Madaya I,2173,109,19,036,17
Raya Madaya II,1181,110,19,036,17
Raya Saduc,2738,111,19,036,17
Rorogagus Proper,5115,112,19,036,17
Rorogagus East,1693,113,19,036,17
Sabala Manao,2499,116,19,036,17
Sabala Manao Proper,1128,117,19,036,17
Saduc Proper,2247,118,19,036,17
Sagonsongan,800,119,19,036,17
Sangcay Dansalan,2053,120,19,036,17
Somiorang,633,123,19,036,17
South Madaya Proper,1198,124,19,036,17
Sugod Proper,2999,125,19,036,17
Tampilong,1916,126,19,036,17
Timbangalan,1578,127,19,036,17
Tuca Ambolong,1501,129,19,036,17
Tolali,2689,131,19,036,17
Toros,1372,133,19,036,17
Tuca,1132,134,19,036,17
Tuca Marinaut,1247,136,19,036,17
Tongantongan-Tuca Timbangalan,547,137,19,036,17
Wawalayan Calocan,2589,138,19,036,17
Wawalayan Marinaut,2185,139,19,036,17
Marawi Poblacion,4450,141,19,036,17
Norhaya Village,3100,142,19,036,17
Papandayan Caniogan,2409,143,19,036,17
Boganga II,0,144,19,036,17
Datu Dalidigan,0,145,19,036,17
Abdullah Buisan,789,001,19,036,18
Caramian Alim Raya,540,002,19,036,18
Alip Lalabuan,853,003,19,036,18
Alumpang Paino Mimbalay,614,004,19,036,18
Mai Ditimbang Balindong,730,005,19,036,18
Mai Sindaoloan Dansalan,700,007,19,036,18
Lakadun,1952,008,19,036,18
Maranat Bontalis,514,018,19,036,18
Dalog Balut,923,023,19,036,18
Gindolongan Alabat,630,032,19,036,18
Gondarangin Asa Adigao,975,034,19,036,18
Sawir,1577,035,19,036,18
Moriatao-Bai Labay,1002,039,19,036,18
Laila Lumbac Bacon,1163,040,19,036,18
Lanco Dimapatoy,686,041,19,036,18
Talub Langi,1704,042,19,036,18
Lomigis Sucod,731,043,19,036,18
Macabangan Imbala,833,044,19,036,18
Macadaag Talaguian,1043,045,19,036,18
Macalupang Lumbac Caramian,733,047,19,036,18
Magayo Bagoaingud,781,052,19,036,18
Macompara Apa Mimbalay,976,053,19,036,18
Manalocon Talub,957,055,19,036,18
Putad Marandang Buisan,769,060,19,036,18
Matao Araza,715,061,19,036,18
Mocamad Tangul,644,062,19,036,18
Pantao,2336,069,19,036,18
Sambowang Atawa,804,077,19,036,18
Tamboro Cormatan,930,082,19,036,18
Towanao Arangga,916,083,19,036,18
Tomambiling Lumbaca Ingud,773,085,19,036,18
Unda Dayawan,777,088,19,036,18
Buadi Amloy,2134,089,19,036,18
Kalilangan,723,090,19,036,18
Lumbaca Ingud,653,091,19,036,18
Bangon,690,002,19,036,19
Bubonga Guilopa,622,005,19,036,19
Buadi-Abala,722,006,19,036,19
Buadi-Bayawa,863,007,19,036,19
Buadi-Insuba,587,008,19,036,19
Bubong,690,010,19,036,19
Cabasaran,962,011,19,036,19
Cairatan,457,013,19,036,19
Cormatan,699,014,19,036,19
Poblacion,1019,015,19,036,19
Dalama,1392,016,19,036,19
Dansalan,736,018,19,036,19
Dimarao,627,019,19,036,19
Guilopa,666,022,19,036,19
Ilian,799,024,19,036,19
Kitambugun,701,026,19,036,19
Lama,607,027,19,036,19
Lilod,561,028,19,036,19
Lilod Raybalai,952,030,19,036,19
Lumbaca Ingud,603,033,19,036,19
Lumbac,799,034,19,036,19
Madaya,631,035,19,036,19
Pindolonan,1298,037,19,036,19
Salipongan,729,038,19,036,19
Sugan,740,039,19,036,19
Bagoaingud,780,043,19,036,19
Ayong,790,001,19,036,20
Bandara Ingud,841,005,19,036,20
Bangon ,720,006,19,036,20
Biala-an,460,011,19,036,20
Diampaca,680,015,19,036,20
Guiarong,857,019,19,036,20
Ilian,670,020,19,036,20
Madang,827,029,19,036,20
Mapantao,705,030,19,036,20
Ngingir,1827,034,19,036,20
Padas,1191,035,19,036,20
Paigoay,772,037,19,036,20
Pinalangca,1094,041,19,036,20
Poblacion,740,042,19,036,20
Rangiran,753,045,19,036,20
Rubokun,609,046,19,036,20
Linindingan,636,054,19,036,20
Kalaludan,885,057,19,036,20
Aposong,464,001,19,036,21
Bagoaingud,629,002,19,036,21
Bangco ,569,003,19,036,21
Bansayan,645,004,19,036,21
Basak,983,005,19,036,21
Bobo,1013,006,19,036,21
Bubong Tawa-an,709,007,19,036,21
Bubonga Mamaanun,615,008,19,036,21
Bualan,1387,009,19,036,21
Bubong Ilian,450,010,19,036,21
Gacap,1010,011,19,036,21
Katumbacan,650,012,19,036,21
Ilian Poblacion,869,013,19,036,21
Kalanganan,1051,014,19,036,21
Lininding,1176,015,19,036,21
Lumbaca Mamaan,600,017,19,036,21
Mamaanun,684,018,19,036,21
Mentring,856,020,19,036,21
Olango,704,021,19,036,21
Palacat,1340,022,19,036,21
Palao,710,023,19,036,21
Paling,738,024,19,036,21
Pantaon,651,025,19,036,21
Pantar,810,026,19,036,21
Paridi,722,028,19,036,21
Pindolonan,659,029,19,036,21
Radapan,493,030,19,036,21
Radapan Poblacion,510,031,19,036,21
Sapingit,520,032,19,036,21
Talao,958,033,19,036,21
Tambo,1102,034,19,036,21
Tapocan,760,035,19,036,21
Taporug,1010,036,19,036,21
Tawaan,1004,037,19,036,21
Udalo,1390,038,19,036,21
Rantian,710,039,19,036,21
Ilian,981,040,19,036,21
Ataragadong,945,001,19,036,22
Bangon,622,002,19,036,22
Bansayan,1853,004,19,036,22
Bubong-Dimunda,2024,006,19,036,22
Bugaran,911,007,19,036,22
Bualan,838,008,19,036,22
Cadayonan,1615,011,19,036,22
Calilangan Dicala,793,012,19,036,22
Calupaan,1085,013,19,036,22
Dimayon,1212,014,19,036,22
Dilausan,600,015,19,036,22
Dongcoan,720,018,19,036,22
Gadongan,1043,019,19,036,22
Poblacion,2815,020,19,036,22
Liangan,1182,024,19,036,22
Lumbac,920,026,19,036,22
Lumbaca Ingud,1121,027,19,036,22
Madanding,1304,030,19,036,22
Pantao,928,034,19,036,22
Punud,1162,035,19,036,22
Ragayan,3009,036,19,036,22
Rogan Cairan,1379,037,19,036,22
Talaguian,1270,041,19,036,22
Rogan Tandiong Dimayon,1057,042,19,036,22
Taporog,733,043,19,036,22
Badak,347,001,19,036,23
Bantayan,679,002,19,036,23
Basagad,535,003,19,036,23
Bolinsong,665,005,19,036,23
Boring,502,006,19,036,23
Bualan,473,008,19,036,23
Danugan,910,012,19,036,23
Dapao,1136,013,19,036,23
Diamla,624,014,19,036,23
Gadongan,679,015,19,036,23
Ingud,1016,018,19,036,23
Linuk,645,022,19,036,23
Lumbac,474,023,19,036,23
Maligo,525,024,19,036,23
Masao,414,025,19,036,23
Notong,584,026,19,036,23
Porug,609,030,19,036,23
Romagondong,448,031,19,036,23
Tambo ,947,033,19,036,23
Tamlang,470,034,19,036,23
Tuka,568,035,19,036,23
Tomarompong,422,036,19,036,23
Yaran,854,037,19,036,23
Bagoaingud,876,001,19,036,24
Barimbingan,978,006,19,036,24
Bayabao,671,009,19,036,24
Buadi Babai,997,012,19,036,24
Buadi Alao,550,013,19,036,24
Buadi Oloc,687,014,19,036,24
Pagalongan Buadiadingan,566,016,19,036,24
Dado,654,024,19,036,24
Dangimprampiai,510,027,19,036,24
Darimbang,410,028,19,036,24
Dilausan,564,030,19,036,24
Ditsaan,780,032,19,036,24
Gadongan,796,033,19,036,24
Pagalongan Ginaopan,601,038,19,036,24
Baclayan Lilod,572,042,19,036,24
Linamon,623,045,19,036,24
Lumbatan Ramain,796,048,19,036,24
Buayaan Madanding,428,054,19,036,24
Maindig Ditsaan,520,055,19,036,24
Mandara,550,057,19,036,24
Maranao Timber,1235,058,19,036,24
Pagalongan Proper,710,064,19,036,24
Polo,807,070,19,036,24
Ramain Poblacion,450,077,19,036,24
Ramain Proper,504,078,19,036,24
Baclayan Raya,601,079,19,036,24
Buayaan Raya,573,081,19,036,24
Rantian,990,082,19,036,24
Sundiga Bayabao,981,086,19,036,24
Talub,708,087,19,036,24
Buayaan Lilod,872,091,19,036,24
Bubong Dangiprampiai,599,092,19,036,24
Pagalongan Masioon,666,093,19,036,24
Sultan Pangadapun,621,094,19,036,24
Upper Pugaan,960,095,19,036,24
Alinun,650,001,19,036,25
Bagoaingud,720,002,19,036,25
Batangan,937,004,19,036,25
Cadayon,1098,005,19,036,25
Cadingilan,695,006,19,036,25
Lumbac Toros,920,007,19,036,25
Comonal,750,008,19,036,25
Dilausan,877,009,19,036,25
Gadongan,595,010,19,036,25
Linao,703,012,19,036,25
Limogao,580,013,19,036,25
Lumbayanague,778,015,19,036,25
Basak Maito,919,018,19,036,25
Maliwanag,840,019,19,036,25
Mapantao,805,020,19,036,25
Mipaga,661,021,19,036,25
Natangcopan,415,022,19,036,25
Pagalamatan,680,023,19,036,25
Pamacotan,751,025,19,036,25
Panggao,658,026,19,036,25
Pantao Raya,613,027,19,036,25
Pantaon,888,028,19,036,25
Patpangkat,1397,029,19,036,25
Pawak,2430,030,19,036,25
Dilimbayan,859,031,19,036,25
Pindolonan,535,032,19,036,25
Poblacion,2203,033,19,036,25
Salocad,607,035,19,036,25
Sungcod,640,036,19,036,25
Bubong,1508,037,19,036,25
Bocalan,583,001,19,036,26
Bangon,616,002,19,036,26
Cabasaran,525,004,19,036,26
Dilausan,725,007,19,036,26
Lalabuan,725,008,19,036,26
Lilod Tamparan,784,009,19,036,26
Lindongan,430,010,19,036,26
Linuk,1162,011,19,036,26
Occidental Linuk,710,012,19,036,26
Linuk Oriental,720,013,19,036,26
Lumbaca Ingud,610,014,19,036,26
Lumbacaingud South,793,015,19,036,26
Lumbaca Lilod,703,016,19,036,26
Balutmadiar,802,019,19,036,26
Mala-abangon,542,020,19,036,26
Maliwanag,376,021,19,036,26
Maidan Linuk,619,022,19,036,26
Miondas,910,024,19,036,26
New Lumbacaingud,541,027,19,036,26
Pimbago-Pagalongan,612,030,19,036,26
Pagayawan,628,032,19,036,26
Picarabawan,525,034,19,036,26
Poblacion I,950,037,19,036,26
Poblacion II,943,038,19,036,26
Poblacion III,750,039,19,036,26
Poblacion IV,846,040,19,036,26
Raya Niondas,493,041,19,036,26
Raya Buadi Barao,785,042,19,036,26
Raya Tamparan,845,043,19,036,26
Salongabanding,746,046,19,036,26
Saminunggay,850,047,19,036,26
Talub,610,049,19,036,26
Tatayawan North,920,050,19,036,26
Tatayawan South,924,052,19,036,26
Tubok,726,054,19,036,26
Beruar,711,058,19,036,26
Dasomalong,693,062,19,036,26
Ginaopan,925,064,19,036,26
Lumbac,850,065,19,036,26
Minanga,710,067,19,036,26
Lilod Tubok,720,077,19,036,26
Mariatao Datu,949,078,19,036,26
Pagalamatan Linuk,803,079,19,036,26
Pindolonan Mariatao Sarip,684,080,19,036,26
Bandera Buisan,403,003,19,036,27
Boriongan,478,006,19,036,27
Borowa,538,007,19,036,27
Buadi Dingun,633,008,19,036,27
Buadi Amao,481,009,19,036,27
Buadi Amunta,307,010,19,036,27
Buadi Arorao,418,011,19,036,27
Buadi Atopa,352,012,19,036,27
Buadi Dayomangga,675,013,19,036,27
Buadi Ongcalo,1550,014,19,036,27
Bucalan,519,016,19,036,27
Cadayonan Bagumbayan,1760,017,19,036,27
Caramat,525,018,19,036,27
Carandangan Calopaan,708,019,19,036,27
Datu Ma-as,434,021,19,036,27
Dilabayan,679,022,19,036,27
Dimayon,750,024,19,036,27
Gapao Balindong,415,028,19,036,27
Ilian,561,029,19,036,27
Lumasa,443,035,19,036,27
Lumbac Bagoaingud,451,036,19,036,27
Lumbac Bubong Maindang,473,037,19,036,27
Lumbac Pitakus,551,038,19,036,27
Malungun,524,042,19,036,27
Maruhom,598,043,19,036,27
Masolun,600,046,19,036,27
Moriatao Loksa Datu,1803,047,19,036,27
Pagalamatan,828,049,19,036,27
Pindolonan,530,050,19,036,27
Pitakus,677,051,19,036,27
Ririk,484,053,19,036,27
Salipongan,605,055,19,036,27
Lumasa Proper,400,056,19,036,27
Sambolawan,690,057,19,036,27
Samporna Salamatollah,991,058,19,036,27
Somiorang Bandingun,456,060,19,036,27
Sigayan Proper,501,061,19,036,27
Sunggod,625,062,19,036,27
Sunding,602,063,19,036,27
Supangan,650,064,19,036,27
Tupa-an Buadiatupa,358,069,19,036,27
Buadi Amunud,450,070,19,036,27
Mangayao,708,071,19,036,27
Alog,752,001,19,036,28
Beta,1562,006,19,036,28
Poblacion,883,009,19,036,28
Campo,686,012,19,036,28
Datumanong,710,015,19,036,28
Dinaigan,560,016,19,036,28
Guiarong,696,017,19,036,28
Mindamudag,655,023,19,036,28
Paigoay-Pimbataan,752,030,19,036,28
Polo,959,031,19,036,28
Riantaran,732,033,19,036,28
Tangcal,1530,036,19,036,28
Tubaran Proper,667,037,19,036,28
Wago,600,038,19,036,28
Bagiangun,654,039,19,036,28
Gadongan,549,040,19,036,28
Gaput,561,041,19,036,28
Madaya,713,042,19,036,28
Malaganding,950,043,19,036,28
Metadicop,518,046,19,036,28
Pagalamatan,1207,047,19,036,28
Bagoaingud,1257,001,19,036,29
Bubong,1210,004,19,036,29
Buadi Alawang,804,005,19,036,29
Buadi Dico,708,006,19,036,29
Campong Talao,1503,010,19,036,29
Cayagan,1501,011,19,036,29
Dandanun,792,012,19,036,29
Dilimbayan,2157,014,19,036,29
Gurain,907,016,19,036,29
Poblacion,1313,017,19,036,29
Lumbac,978,019,19,036,29
Maidan,1005,021,19,036,29
Mapantao,722,022,19,036,29
Pagalamatan,1041,025,19,036,29
Pandiaranao,1544,026,19,036,29
Pindolonan I,659,027,19,036,29
Pindolonan II,765,028,19,036,29
Putad,1179,030,19,036,29
Raya,1081,031,19,036,29
Sugod I,903,034,19,036,29
Sugod Mawatan,1024,036,19,036,29
Sumbaga Rogong,809,037,19,036,29
Tangcal,916,038,19,036,29
Amoyong,1300,001,19,036,30
Balatin,639,002,19,036,30
Banga,1567,003,19,036,30
Buntongun,1363,006,19,036,30
Bo-ot,1756,007,19,036,30
Cebuano Group,2108,009,19,036,30
Christian Village,1832,010,19,036,30
Eastern Wao,2970,011,19,036,30
Extension Poblacion,2425,012,19,036,30
Gata,1377,014,19,036,30
Kabatangan,1327,016,19,036,30
Kadingilan,1538,017,19,036,30
Katutungan ,2316,019,19,036,30
Kilikili East,2949,021,19,036,30
Kilikili West,3159,022,19,036,30
Malaigang,1019,025,19,036,30
Manila Group,3064,026,19,036,30
Milaya,2144,029,19,036,30
Mimbuaya,949,030,19,036,30
Muslim Village,1178,031,19,036,30
Pagalongan,2613,033,19,036,30
Panang,1061,034,19,036,30
Park Area ,4000,035,19,036,30
Pilintangan,2028,036,19,036,30
Serran Village,722,038,19,036,30
Western Wao ,2962,042,19,036,30
Balut,1117,001,19,036,31
Bagumbayan,1010,002,19,036,31
Bitayan,897,004,19,036,31
Bolawan,1498,005,19,036,31
Bonga,730,006,19,036,31
Cabasaran,665,008,19,036,31
Cahera,817,009,19,036,31
Cairantang,1059,010,19,036,31
Canibongan,1189,011,19,036,31
Diragun,1014,012,19,036,31
Mantailoco,837,015,19,036,31
Mapantao,821,016,19,036,31
Marogong East,2261,017,19,036,31
Marogong Proper ,4641,018,19,036,31
Mayaman,1517,020,19,036,31
Pabrica,906,021,19,036,31
Paigoay Coda,813,023,19,036,31
Pasayanan,745,024,19,036,31
Piangologan,2779,026,19,036,31
Puracan,616,027,19,036,31
Romagondong,1429,028,19,036,31
Sarang,844,029,19,036,31
Cadayonan,971,031,19,036,31
Calumbog,942,032,19,036,31
Bubonga Ranao,717,004,19,036,32
Calalaoan ,842,008,19,036,32
Gas,1006,015,19,036,32
Inudaran,602,018,19,036,32
Inoma,747,019,19,036,32
Luguna,748,031,19,036,32
Mimbalawag,822,038,19,036,32
Ngingir,1288,041,19,036,32
Pagalongan,715,042,19,036,32
Panggawalupa,914,043,19,036,32
Pantaon,1334,044,19,036,32
Piksan,1280,048,19,036,32
Pindolonan,757,050,19,036,32
Punud,900,052,19,036,32
Tagoranao,806,054,19,036,32
Taliboboka,710,055,19,036,32
Tambac,797,056,19,036,32
Bacolod,433,001,19,036,33
Bangon,483,003,19,036,33
Buadiposo Lilod,340,005,19,036,33
Buadiposo Proper,450,006,19,036,33
Bubong,951,007,19,036,33
Buntong Proper,668,008,19,036,33
Cadayonan,240,009,19,036,33
Dansalan,340,010,19,036,33
Gata,1246,011,19,036,33
Kalakala,628,013,19,036,33
Katogonan,706,014,19,036,33
Lumbac,720,015,19,036,33
Lumbatan Manacab,398,017,19,036,33
Lumbatan Pataingud,674,018,19,036,33
Manacab ,630,019,19,036,33
Minanga,307,020,19,036,33
Paling,659,021,19,036,33
Pindolonan,701,022,19,036,33
Pualas,550,023,19,036,33
Buadiposo Raya,385,025,19,036,33
Sapot,652,026,19,036,33
Tangcal,470,029,19,036,33
Tarik,515,030,19,036,33
Tuka,481,031,19,036,33
Bangon Proper,472,033,19,036,33
Raya Buntong,813,035,19,036,33
Lunduban,327,037,19,036,33
Ragondingan East,503,038,19,036,33
Ragondingan Proper,400,039,19,036,33
Ragondingan West,398,040,19,036,33
Boto Ragondingan,801,042,19,036,33
Datu Tambara,285,043,19,036,33
Dirisan,420,044,19,036,33
Agagan,700,001,19,036,34
Balagunun,901,003,19,036,34
Bolao,1245,004,19,036,34
Balawag,489,005,19,036,34
Balintao,1305,006,19,036,34
Borocot,613,007,19,036,34
Bato-bato,2165,008,19,036,34
Borrowa,465,009,19,036,34
Buadiangkay,776,011,19,036,34
Bubong Bayabao,890,013,19,036,34
Botud,1052,014,19,036,34
Camalig,852,015,19,036,34
Cambong,604,016,19,036,34
Dilausan ,790,019,19,036,34
Dilimbayan,970,020,19,036,34
Ilalag,890,024,19,036,34
Kianodan,632,025,19,036,34
Lumbac,606,028,19,036,34
Madanding,1022,030,19,036,34
Madaya,2000,031,19,036,34
Maguing Proper,1533,032,19,036,34
Malungun,1154,033,19,036,34
Pagalongan,819,037,19,036,34
Panayangan,373,038,19,036,34
Pilimoknan,656,041,19,036,34
Ragayan,534,045,19,036,34
Lilod Maguing,733,048,19,036,34
Bubong,580,051,19,036,34
Lilod Borocot,1121,052,19,036,34
Malungun Borocot,866,053,19,036,34
Malungun Pagalongan,499,054,19,036,34
Sabala Dilausan,1123,055,19,036,34
Lumbac-Dimarao,602,056,19,036,34
Pindolonan,876,057,19,036,34
Bara-as,1681,004,19,036,35
Biasong,723,007,19,036,35
Bulangos,1038,009,19,036,35
Durian,861,015,19,036,35
Ilian,687,016,19,036,35
Liangan ,1234,024,19,036,35
Maganding,1572,028,19,036,35
Maladi,1652,029,19,036,35
Mapantao,1024,035,19,036,35
Micalubo,1059,037,19,036,35
Pindolonan,697,041,19,036,35
Punong,1010,042,19,036,35
Ramitan,912,043,19,036,35
Torogan,644,049,19,036,35
Tual,677,050,19,036,35
Tuca,975,052,19,036,35
Ubanoban,1212,053,19,036,35
Anas,604,054,19,036,35
Mimbalawag,645,061,19,036,35
Bagoaingud,833,004,19,036,36
Balaigay,1739,005,19,036,36
Bualan,713,007,19,036,36
Cadingilan,528,008,19,036,36
Casalayan,858,009,19,036,36
Dala,795,010,19,036,36
Dilimbayan,818,012,19,036,36
Cabuntungan,792,013,19,036,36
Lamin,782,014,19,036,36
Diromoyod,759,015,19,036,36
Kabasaran ,1312,017,19,036,36
Nanagun,1014,018,19,036,36
Mapantao-Balangas,672,019,19,036,36
Miniros,1100,020,19,036,36
Pantaon,750,022,19,036,36
Pindolonan,661,023,19,036,36
Pitatanglan,967,025,19,036,36
Poctan,572,026,19,036,36
Singcara,1206,030,19,036,36
Wago,847,033,19,036,36
Cadayonan,791,035,19,036,36
Cadingilan A,582,036,19,036,36
Poblacion,872,001,19,036,37
Bagumbayan,607,002,19,036,37
Bandara-Ingud,285,003,19,036,37
Comara,1014,005,19,036,37
Frankfort,1633,006,19,036,37
Lambanogan,502,008,19,036,37
Lico,560,009,19,036,37
Mansilano,584,010,19,036,37
Natangcopan,725,012,19,036,37
Pagonayan,622,013,19,036,37
Pagalamatan,1067,014,19,036,37
Piagma,324,015,19,036,37
Punud,809,016,19,036,37
Ranao-Baning,638,017,19,036,37
Salam,516,018,19,036,37
Sagua-an,456,019,19,036,37
Sumugot,910,021,19,036,37
Bantalan,589,002,19,036,38
Bayog,550,004,19,036,38
Cadayonan,640,005,19,036,38
Dagonalan,476,006,19,036,38
Dimalama,590,007,19,036,38
Gayakay,580,009,19,036,38
Inodaran,525,012,19,036,38
Kalilangan,476,013,19,036,38
Kianibong,515,015,19,036,38
Kingan,1076,017,19,036,38
Kitaon,374,018,19,036,38
Bagoaingud,876,024,19,036,38
Malinao,706,025,19,036,38
Malingon,1050,026,19,036,38
Mama-an Pagalongan,524,027,19,036,38
Marawi,521,029,19,036,38
Maimbaguiang,1150,030,19,036,38
Sigayan,573,041,19,036,38
Tagoloan Poblacion,811,042,19,036,38
Bakikis,1114,001,19,036,39
Barao,905,002,19,036,39
Bongabong,1328,003,19,036,39
Daguan,5245,004,19,036,39
Inudaran,793,005,19,036,39
Kabaniakawan,616,006,19,036,39
Kapatagan,1568,007,19,036,39
Lusain,1075,008,19,036,39
Matimos,692,009,19,036,39
Minimao,1330,010,19,036,39
Pinantao,1700,011,19,036,39
Salaman,1637,012,19,036,39
Sigayan,985,013,19,036,39
Tabuan,860,014,19,036,39
Upper Igabay,650,015,19,036,39
Bacayawan,3110,001,19,036,40
Buta,1400,002,19,036,40
Dinganun Guilopa,1698,003,19,036,40
Lumbac,1365,004,19,036,40
Malalis,2677,005,19,036,40
Pagalongan,1120,006,19,036,40
Tagoranao,1130,007,19,036,40
Bangon,987,001,19,036,41
Beta,753,002,19,036,41
Calalon,809,003,19,036,41
Calipapa,1030,004,19,036,41
Dilausan,1006,005,19,036,41
Dimapaok,800,006,19,036,41
Lumbac Dilausan,691,007,19,036,41
Oriental Beta,1419,008,19,036,41
Tringun,636,009,19,036,41
