10-digit PSGC,Name,Correspondence Code,Geographic Level,2020 Population,Status
405622094.0,Villanacaob,45622094.0,Bgy,272,
405622095.0,Rizal,45622095.0,Bgy,3432,
405622096.0,Santa Teresa,45622096.0,Bgy,728,
405623000.0,Lucban,45623000.0,Mun,53091,
405623001.0,Abang,45623001.0,Bgy,2566,
405623002.0,Aliliw,45623002.0,Bgy,570,
405623003.0,Atulinao,45623003.0,Bgy,242,
405623004.0,Ayuti,45623004.0,Bgy,11446,
405623005.0,Barangay 2 ,45623005.0,Bgy,1339,Pob.
405623006.0,Barangay 3 ,45623006.0,Bgy,1733,Pob.
405623007.0,Barangay 4 ,45623007.0,Bgy,2862,Pob.
405623008.0,Barangay 5 ,45623008.0,Bgy,2687,Pob.
405623009.0,Barangay 6 ,45623009.0,Bgy,1844,Pob.
405623010.0,Barangay 7 ,45623010.0,Bgy,2099,Pob.
405623011.0,Barangay 8 ,45623011.0,Bgy,638,Pob.
405623012.0,Barangay 9 ,45623012.0,Bgy,2269,Pob.
405623013.0,Barangay 10 ,45623013.0,Bgy,1534,Pob.
405623014.0,Igang,45623014.0,Bgy,432,
405623015.0,Kabatete,45623015.0,Bgy,296,
405623016.0,Kakawit,45623016.0,Bgy,299,
405623017.0,Kalangay,45623017.0,Bgy,240,
405623018.0,Kalyaat,45623018.0,Bgy,507,
405623019.0,Kilib,45623019.0,Bgy,860,
405623020.0,Kulapi,45623020.0,Bgy,3946,
405623021.0,Mahabang Parang,45623021.0,Bgy,253,
405623022.0,Malupak,45623022.0,Bgy,635,
405623023.0,Manasa,45623023.0,Bgy,353,
405623024.0,May-It,45623024.0,Bgy,885,
405623025.0,Nagsinamo,45623025.0,Bgy,1164,
405623026.0,Nalunao,45623026.0,Bgy,233,
405623027.0,Palola,45623027.0,Bgy,2557,
405623028.0,Piis,45623028.0,Bgy,607,
405623029.0,Barangay 1 ,45623029.0,Bgy,2785,Pob.
405623030.0,Samil,45623030.0,Bgy,849,
405623031.0,Tiawe,45623031.0,Bgy,596,
405623032.0,Tinamnan,45623032.0,Bgy,3765,
431200000.0,City of Lucena ,45624000.0,City,278924,Capital
431200002.0,Barangay 1 ,45624002.0,Bgy,2584,Pob.
431200003.0,Barangay 10 ,45624003.0,Bgy,5152,Pob.
431200004.0,Barangay 11 ,45624004.0,Bgy,2025,Pob.
431200005.0,Barangay 2 ,45624005.0,Bgy,1195,Pob.
431200006.0,Barangay 3 ,45624006.0,Bgy,1149,Pob.
431200007.0,Barangay 4 ,45624007.0,Bgy,2910,Pob.
431200008.0,Barangay 5 ,45624008.0,Bgy,2375,Pob.
431200009.0,Barangay 6 ,45624009.0,Bgy,650,Pob.
431200010.0,Barangay 7 ,45624010.0,Bgy,2229,Pob.
431200011.0,Barangay 8 ,45624011.0,Bgy,4001,Pob.
431200012.0,Barangay 9 ,45624012.0,Bgy,3403,Pob.
431200013.0,Barra,45624013.0,Bgy,5389,
431200014.0,Bocohan,45624014.0,Bgy,6362,
431200015.0,Mayao Castillo,45624015.0,Bgy,2911,
431200016.0,Cotta,45624016.0,Bgy,21603,
431200017.0,Gulang-gulang,45624017.0,Bgy,28405,
431200018.0,Dalahican,45624018.0,Bgy,25346,
431200019.0,Domoit,45624019.0,Bgy,5528,
431200020.0,Ibabang Dupay,45624020.0,Bgy,28119,
431200021.0,Ibabang Iyam,45624021.0,Bgy,28078,
431200022.0,Ibabang Talim,45624022.0,Bgy,3815,
431200023.0,Ilayang Dupay,45624023.0,Bgy,2444,
431200024.0,Ilayang Iyam,45624024.0,Bgy,12170,
431200025.0,Ilayang Talim,45624025.0,Bgy,2279,
431200026.0,Isabang,45624026.0,Bgy,14013,
431200027.0,Mayao Crossing,45624027.0,Bgy,17106,
431200028.0,Mayao Kanluran,45624028.0,Bgy,12962,
431200029.0,Mayao Parada,45624029.0,Bgy,3996,
431200030.0,Mayao Silangan,45624030.0,Bgy,9336,
431200032.0,Ransohan,45624032.0,Bgy,1701,
431200033.0,Salinas,45624033.0,Bgy,1921,
431200034.0,Talao-talao,45624034.0,Bgy,5234,
431200035.0,Market View,45624035.0,Bgy,12533,
405625000.0,Macalelon,45625000.0,Mun,27312,
405625001.0,Amontay,45625001.0,Bgy,927,
405625002.0,Anos,45625002.0,Bgy,511,
405625003.0,Buyao,45625003.0,Bgy,336,
405625004.0,Candangal,45625004.0,Bgy,520,
405625005.0,Calantas,45625005.0,Bgy,1078,
405625006.0,Lahing,45625006.0,Bgy,763,
405625007.0,Luctob,45625007.0,Bgy,2129,
405625008.0,Mabini Ibaba,45625008.0,Bgy,272,
405625009.0,Mabini Ilaya,45625009.0,Bgy,608,
405625010.0,Malabahay,45625010.0,Bgy,806,
405625011.0,Mambog,45625011.0,Bgy,564,
405625012.0,Olongtao Ibaba,45625012.0,Bgy,2240,
405625013.0,Olongtao Ilaya,45625013.0,Bgy,837,
405625014.0,Padre Herrera,45625014.0,Bgy,466,
405625015.0,Pajarillo,45625015.0,Bgy,699,
405625016.0,Pinagbayanan,45625016.0,Bgy,2388,
405625017.0,Rodriquez ,45625017.0,Bgy,242,Pob.
405625018.0,Rizal ,45625018.0,Bgy,531,Pob.
405625019.0,Castillo ,45625019.0,Bgy,1587,Pob.
405625020.0,Pag-Asa ,45625020.0,Bgy,376,Pob.
405625021.0,Masipag ,45625021.0,Bgy,1090,Pob.
405625022.0,Damayan ,45625022.0,Bgy,1114,Pob.
405625023.0,San Isidro,45625023.0,Bgy,878,
405625024.0,San Jose,45625024.0,Bgy,237,
405625025.0,San Nicolas,45625025.0,Bgy,1439,
405625026.0,San Vicente,45625026.0,Bgy,1146,
405625027.0,Taguin,45625027.0,Bgy,1375,
405625028.0,Tubigan Ibaba,45625028.0,Bgy,602,
405625029.0,Tubigan Ilaya,45625029.0,Bgy,510,
405625030.0,Vista Hermosa,45625030.0,Bgy,1041,
405627000.0,Mauban,45627000.0,Mun,71081,
405627001.0,Abo-abo,45627001.0,Bgy,219,
405627002.0,Alitap,45627002.0,Bgy,583,
405627003.0,Baao,45627003.0,Bgy,881,
405627004.0,Balaybalay,45627004.0,Bgy,2262,
405627005.0,Bato,45627005.0,Bgy,454,
405627006.0,Cagbalete I,45627006.0,Bgy,3462,
405627007.0,Cagbalete II,45627007.0,Bgy,602,
405627008.0,Cagsiay I,45627008.0,Bgy,3704,
405627009.0,Cagsiay II,45627009.0,Bgy,3003,
405627010.0,Cagsiay III,45627010.0,Bgy,2026,
405627011.0,Concepcion,45627011.0,Bgy,1941,
405627012.0,Liwayway,45627012.0,Bgy,3155,
405627013.0,Lucutan,45627013.0,Bgy,147,
405627014.0,Luya-luya,45627014.0,Bgy,439,
405627015.0,Macasin,45627015.0,Bgy,338,
405627017.0,Lual ,45627017.0,Bgy,1052,Pob.
405627018.0,Mabato ,45627018.0,Bgy,1172,Pob.
405627019.0,Daungan ,45627019.0,Bgy,4713,Pob.
405627020.0,Bagong Bayan ,45627020.0,Bgy,8775,Pob.
405627021.0,Sadsaran ,45627021.0,Bgy,4581,Pob.
405627022.0,Rizaliana ,45627022.0,Bgy,1089,Pob.
405627024.0,Polo,45627024.0,Bgy,4229,
405627025.0,Remedios I,45627025.0,Bgy,541,
405627026.0,Remedios II,45627026.0,Bgy,452,
405627027.0,Rosario,45627027.0,Bgy,713,
405627028.0,San Gabriel,45627028.0,Bgy,344,
405627029.0,San Isidro,45627029.0,Bgy,440,
405627030.0,San Jose,45627030.0,Bgy,668,
405627031.0,San Lorenzo,45627031.0,Bgy,5099,
405627032.0,San Miguel,45627032.0,Bgy,1146,
405627033.0,San Rafael,45627033.0,Bgy,476,
405627034.0,San Roque,45627034.0,Bgy,179,
405627035.0,San Vicente,45627035.0,Bgy,302,
405627036.0,Santa Lucia,45627036.0,Bgy,563,
405627037.0,Santo Angel,45627037.0,Bgy,629,
405627038.0,Santo Niño,45627038.0,Bgy,431,
405627039.0,Santol,45627039.0,Bgy,765,
405627040.0,Soledad,45627040.0,Bgy,4453,
405627041.0,Tapucan,45627041.0,Bgy,468,
405627042.0,Lual Rural,45627042.0,Bgy,4585,
405628000.0,Mulanay,45628000.0,Mun,55576,
405628001.0,Ajos,45628001.0,Bgy,1637,
405628002.0,Amuguis,45628002.0,Bgy,861,
405628003.0,Anonang,45628003.0,Bgy,1288,
405628004.0,Bagong Silang,45628004.0,Bgy,286,
405628005.0,Bagupaye,45628005.0,Bgy,2272,
405628006.0,Barangay 1 ,45628006.0,Bgy,1974,Pob.
405628008.0,Barangay 2 ,45628008.0,Bgy,3787,Pob.
405628009.0,Barangay 3 ,45628009.0,Bgy,1374,Pob.
405628010.0,Barangay 4 ,45628010.0,Bgy,920,Pob.
405628012.0,Bolo,45628012.0,Bgy,1100,
405628013.0,Buenavista,45628013.0,Bgy,1533,
405628014.0,Burgos,45628014.0,Bgy,1468,
405628015.0,Butanyog,45628015.0,Bgy,2059,
405628016.0,Canuyep,45628016.0,Bgy,2049,
405628017.0,F. Nanadiego,45628017.0,Bgy,2184,
405628018.0,Ibabang Cambuga,45628018.0,Bgy,4201,
405628019.0,Ibabang Yuni,45628019.0,Bgy,2749,
405628020.0,Ilayang Cambuga,45628020.0,Bgy,1686,
405628021.0,Ilayang Yuni,45628021.0,Bgy,3840,
405628022.0,Latangan,45628022.0,Bgy,1498,
405628024.0,Magsaysay,45628024.0,Bgy,1106,
405628025.0,Matataja,45628025.0,Bgy,1604,
405628026.0,Pakiing,45628026.0,Bgy,3719,
405628027.0,Patabog,45628027.0,Bgy,3562,
405628028.0,Sagongon,45628028.0,Bgy,445,
405628029.0,San Isidro,45628029.0,Bgy,1460,
405628030.0,San Pedro,45628030.0,Bgy,981,
405628031.0,Santa Rosa,45628031.0,Bgy,3933,
405629000.0,Padre Burgos,45629000.0,Mun,23488,
405629001.0,Cabuyao Norte,45629001.0,Bgy,1063,
405629002.0,Cabuyao Sur,45629002.0,Bgy,1057,
405629003.0,Danlagan,45629003.0,Bgy,1876,
405629004.0,Duhat,45629004.0,Bgy,795,
405629005.0,Hinguiwin,45629005.0,Bgy,1691,
405629006.0,Kinagunan Ibaba,45629006.0,Bgy,1424,
405629007.0,Kinagunan Ilaya,45629007.0,Bgy,389,
405629008.0,Lipata,45629008.0,Bgy,600,
405629009.0,Marao,45629009.0,Bgy,2595,
405629010.0,Marquez,45629010.0,Bgy,288,
405629011.0,Burgos ,45629011.0,Bgy,902,Pob.
405629012.0,Campo ,45629012.0,Bgy,744,Pob.
405629013.0,Basiao ,45629013.0,Bgy,700,Pob.
405629014.0,Punta ,45629014.0,Bgy,680,Pob.
405629015.0,Rizal,45629015.0,Bgy,1416,
405629016.0,San Isidro,45629016.0,Bgy,885,
405629017.0,San Vicente,45629017.0,Bgy,840,
405629018.0,Sipa,45629018.0,Bgy,1853,
405629019.0,Tulay Buhangin,45629019.0,Bgy,918,
405629020.0,Villapaz,45629020.0,Bgy,228,
405629021.0,Walay,45629021.0,Bgy,1705,
405629022.0,Yawe,45629022.0,Bgy,839,
405630000.0,Pagbilao,45630000.0,Mun,78700,
405630001.0,Alupaye,45630001.0,Bgy,2800,
405630002.0,Añato,45630002.0,Bgy,569,
405630003.0,Antipolo,45630003.0,Bgy,381,
405630004.0,Bantigue,45630004.0,Bgy,2125,
405630005.0,Bigo,45630005.0,Bgy,1322,
405630006.0,Binahaan,45630006.0,Bgy,5698,
405630007.0,Bukal,45630007.0,Bgy,10082,
405630008.0,Ibabang Bagumbungan,45630008.0,Bgy,486,
405630009.0,Ibabang Palsabangon,45630009.0,Bgy,4915,
405630010.0,Ibabang Polo,45630010.0,Bgy,5971,
405630011.0,Ikirin,45630011.0,Bgy,3664,
405630012.0,Ilayang Bagumbungan,45630012.0,Bgy,256,
405630013.0,Ilayang Palsabangon,45630013.0,Bgy,316,
405630014.0,Ilayang Polo,45630014.0,Bgy,2503,
405630015.0,Kanluran Malicboy,45630015.0,Bgy,1297,
405630016.0,Mapagong,45630016.0,Bgy,6763,
405630017.0,Mayhay,45630017.0,Bgy,876,
405630018.0,Pinagbayanan,45630018.0,Bgy,4934,
405630019.0,Barangay 1 Castillo ,45630019.0,Bgy,1603,Pob.
405630020.0,Barangay 2 Daungan ,45630020.0,Bgy,2285,Pob.
405630021.0,Barangay 3 Del Carmen ,45630021.0,Bgy,1547,Pob.
405630022.0,Barangay 4 Parang ,45630022.0,Bgy,2304,Pob.
405630023.0,Barangay 5 Santa Catalina ,45630023.0,Bgy,1240,Pob.
405630024.0,Barangay 6 Tambak ,45630024.0,Bgy,1513,Pob.
405630025.0,Silangan Malicboy,45630025.0,Bgy,5526,
405630026.0,Talipan,45630026.0,Bgy,7517,
405630027.0,Tukalan,45630027.0,Bgy,207,
405631000.0,Panukulan,45631000.0,Mun,16376,
405631001.0,Balungay,45631001.0,Bgy,1030,
405631002.0,Bato,45631002.0,Bgy,519,
405631003.0,Bonbon,45631003.0,Bgy,1613,
405631004.0,Calasumanga,45631004.0,Bgy,2038,
405631005.0,Kinalagti,45631005.0,Bgy,715,
405631006.0,Libo,45631006.0,Bgy,1250,
405631007.0,Lipata,45631007.0,Bgy,566,
405631008.0,Matangkap,45631008.0,Bgy,919,
405631009.0,Milawid,45631009.0,Bgy,830,
405631010.0,Pagitan,45631010.0,Bgy,544,
405631011.0,Pandan,45631011.0,Bgy,610,
405631012.0,San Juan ,45631012.0,Bgy,2898,Pob.
405631013.0,Rizal,45631013.0,Bgy,2844,
405632000.0,Patnanungan,45632000.0,Mun,15052,
405632001.0,Amaga,45632001.0,Bgy,622,
405632002.0,Busdak,45632002.0,Bgy,3564,
405632003.0,Kilogan,45632003.0,Bgy,1246,
405632004.0,Luod,45632004.0,Bgy,1125,
405632005.0,Patnanungan Norte,45632005.0,Bgy,1999,
405632006.0,Patnanungan Sur ,45632006.0,Bgy,6496,Pob.
405633000.0,Perez,45633000.0,Mun,12767,
405633001.0,Maabot,45633001.0,Bgy,254,
405633002.0,Mainit Norte,45633002.0,Bgy,960,
405633003.0,Mainit Sur,45633003.0,Bgy,1425,
405633004.0,Pambuhan,45633004.0,Bgy,835,
405633005.0,Pinagtubigan Este,45633005.0,Bgy,1050,
405633006.0,Pinagtubigan Weste,45633006.0,Bgy,804,
405633007.0,Pagkakaisa Pob.,45633007.0,Bgy,1726,
405633008.0,Mapagmahal Pob.,45633008.0,Bgy,329,
405633009.0,Bagong Pag-Asa Pob.,45633009.0,Bgy,684,
405633010.0,Bagong Silang Pob.,45633010.0,Bgy,2504,
405633011.0,Rizal,45633011.0,Bgy,349,
405633012.0,Sangirin,45633012.0,Bgy,1021,
405633013.0,Villamanzano Norte,45633013.0,Bgy,393,
405633014.0,Villamanzano Sur,45633014.0,Bgy,433,
405634000.0,Pitogo,45634000.0,Mun,22798,
405634001.0,Amontay,45634001.0,Bgy,1059,
405634003.0,Cometa,45634003.0,Bgy,256,
405634004.0,Biga,45634004.0,Bgy,750,
405634005.0,Bilucao,45634005.0,Bgy,914,
405634006.0,Cabulihan,45634006.0,Bgy,1317,
405634007.0,Cawayanin,45634007.0,Bgy,710,
405634008.0,Gangahin,45634008.0,Bgy,1033,
405634009.0,Ibabang Burgos,45634009.0,Bgy,788,
405634010.0,Ibabang Pacatin,45634010.0,Bgy,533,
405634011.0,Ibabang Piña,45634011.0,Bgy,310,
405634012.0,Ibabang Soliyao,45634012.0,Bgy,318,
405634013.0,Ilayang Burgos,45634013.0,Bgy,72,
405634014.0,Ilayang Pacatin,45634014.0,Bgy,410,
405634015.0,Ilayang Piña,45634015.0,Bgy,275,
405634016.0,Ilayang Soliyao,45634016.0,Bgy,249,
405634017.0,Nag-Cruz,45634017.0,Bgy,922,
405634018.0,Osmeña,45634018.0,Bgy,337,
405634019.0,Payte,45634019.0,Bgy,187,
405634020.0,Pinagbayanan,45634020.0,Bgy,520,
405634021.0,Masaya ,45634021.0,Bgy,467,Pob.
405634022.0,Manggahan ,45634022.0,Bgy,1331,Pob.
405634023.0,Dulong Bayan ,45634023.0,Bgy,1812,Pob.
405634024.0,Pag-Asa ,45634024.0,Bgy,542,Pob.
405634025.0,Castillo ,45634025.0,Bgy,683,Pob.
405634026.0,Maaliw ,45634026.0,Bgy,497,Pob.
405634027.0,Mayubok ,45634027.0,Bgy,264,Pob.
405634028.0,Pamilihan ,45634028.0,Bgy,409,Pob.
405634029.0,Dalampasigan ,45634029.0,Bgy,642,Pob.
405634030.0,Poctol,45634030.0,Bgy,973,
405634031.0,Quezon,45634031.0,Bgy,153,
405634032.0,Quinagasan,45634032.0,Bgy,315,
405634033.0,Rizalino,45634033.0,Bgy,596,
405634034.0,Saguinsinan,45634034.0,Bgy,291,
405634035.0,Sampaloc,45634035.0,Bgy,756,
405634036.0,San Roque,45634036.0,Bgy,123,
405634037.0,Sisirin,45634037.0,Bgy,735,
405634038.0,Sumag Este,45634038.0,Bgy,723,
405634039.0,Sumag Norte,45634039.0,Bgy,237,
405634040.0,Sumag Weste,45634040.0,Bgy,289,
405635000.0,Plaridel,45635000.0,Mun,10129,
405635002.0,Concepcion,45635002.0,Bgy,1673,
405635003.0,Duhat,45635003.0,Bgy,1144,
405635004.0,Ilaya,45635004.0,Bgy,893,
405635005.0,Ilosong,45635005.0,Bgy,1101,
405635007.0,Tanauan,45635007.0,Bgy,1811,
405635008.0,Central ,45635008.0,Bgy,982,Pob.
405635009.0,Paang Bundok ,45635009.0,Bgy,1028,Pob.
405635010.0,Pampaaralan ,45635010.0,Bgy,609,Pob.
405635011.0,M. L. Tumagay Pob.,45635011.0,Bgy,888,
405636000.0,Polillo,45636000.0,Mun,31908,
405636001.0,Anawan,45636001.0,Bgy,1114,
405636002.0,Atulayan,45636002.0,Bgy,1464,
405636003.0,Balesin,45636003.0,Bgy,1207,
405636004.0,Bañadero,45636004.0,Bgy,2154,
405636005.0,Binibitinan,45636005.0,Bgy,1134,
405636006.0,Bislian,45636006.0,Bgy,1675,
405636007.0,Bucao,45636007.0,Bgy,871,
405636008.0,Canicanian,45636008.0,Bgy,960,
405636009.0,Kalubakis,45636009.0,Bgy,1114,
405636010.0,Languyin,45636010.0,Bgy,2255,
405636011.0,Libjo,45636011.0,Bgy,1629,
405636012.0,Pamatdan,45636012.0,Bgy,1075,
405636013.0,Pilion,45636013.0,Bgy,875,
405636014.0,Pinaglubayan,45636014.0,Bgy,537,
405636015.0,Poblacion,45636015.0,Bgy,4262,
405636016.0,Sabang,45636016.0,Bgy,1785,
405636017.0,Salipsip,45636017.0,Bgy,683,
405636018.0,Sibulan,45636018.0,Bgy,4602,
405636019.0,Taluong,45636019.0,Bgy,1946,
405636020.0,Tamulaya-Anitong,45636020.0,Bgy,566,
405637000.0,Quezon,45637000.0,Mun,15886,
405637001.0,Apad,45637001.0,Bgy,349,
405637002.0,Argosino,45637002.0,Bgy,450,
405637003.0,Cagbalogo,45637003.0,Bgy,978,
405637004.0,Caridad,45637004.0,Bgy,790,
405637005.0,Cometa,45637005.0,Bgy,475,
405637006.0,Del Pilar,45637006.0,Bgy,442,
405637007.0,Guinhawa,45637007.0,Bgy,815,
405637008.0,Gumubat,45637008.0,Bgy,381,
405637009.0,Magsino,45637009.0,Bgy,631,
405637010.0,Mascariña,45637010.0,Bgy,743,
405637011.0,Montaña,45637011.0,Bgy,434,
405637012.0,Barangay I ,45637012.0,Bgy,505,Pob.
405637013.0,Barangay II ,45637013.0,Bgy,233,Pob.
405637014.0,Barangay III ,45637014.0,Bgy,306,Pob.
405637015.0,Barangay IV ,45637015.0,Bgy,749,Pob.
405637016.0,Barangay V ,45637016.0,Bgy,1770,Pob.
405637017.0,Barangay VI ,45637017.0,Bgy,2316,Pob.
405637018.0,Sabang,45637018.0,Bgy,404,
405637019.0,Silangan,45637019.0,Bgy,899,
405637020.0,Tagkawa,45637020.0,Bgy,406,
405637021.0,Villa Belen,45637021.0,Bgy,468,
405637022.0,Villa Francia,45637022.0,Bgy,470,
405637023.0,Villa Gomez,45637023.0,Bgy,486,
405637024.0,Villa Mercedes,45637024.0,Bgy,386,
405638000.0,Real,45638000.0,Mun,38678,
405638001.0,Poblacion I,45638001.0,Bgy,6023,
405638002.0,Capalong,45638002.0,Bgy,2049,
405638003.0,Cawayan,45638003.0,Bgy,2450,
405638004.0,Kiloloran,45638004.0,Bgy,2498,
405638005.0,Llavac,45638005.0,Bgy,3828,
405638006.0,Lubayat,45638006.0,Bgy,1914,
405638007.0,Malapad,45638007.0,Bgy,1295,
405638008.0,Maragondon,45638008.0,Bgy,2233,
405638009.0,Pandan,45638009.0,Bgy,1389,
405638011.0,Tanauan,45638011.0,Bgy,1886,
405638012.0,Tignoan,45638012.0,Bgy,3971,
405638013.0,Ungos,45638013.0,Bgy,4234,
405638014.0,Poblacion 61,45638014.0,Bgy,2647,
405638015.0,Maunlad,45638015.0,Bgy,796,
405638016.0,Bagong Silang,45638016.0,Bgy,910,
405638017.0,Masikap,45638017.0,Bgy,276,
405638018.0,Tagumpay,45638018.0,Bgy,279,
405639000.0,Sampaloc,45639000.0,Mun,13629,
405639001.0,Alupay,45639001.0,Bgy,1095,
405639002.0,Apasan,45639002.0,Bgy,600,
405639003.0,Banot,45639003.0,Bgy,1119,
405639008.0,Bataan,45639008.0,Bgy,823,
405639009.0,Bayongon,45639009.0,Bgy,1475,
405639010.0,Bilucao,45639010.0,Bgy,794,
405639011.0,Caldong,45639011.0,Bgy,279,
405639012.0,Ibabang Owain,45639012.0,Bgy,273,
405639013.0,Ilayang Owain,45639013.0,Bgy,1950,
405639014.0,Mamala,45639014.0,Bgy,253,
405639016.0,San Bueno,45639016.0,Bgy,184,
405639017.0,San Isidro ,45639017.0,Bgy,1743,Pob.
405639018.0,San Roque ,45639018.0,Bgy,2786,Pob.
405639019.0,Taquico,45639019.0,Bgy,255,
405640000.0,San Andres,45640000.0,Mun,37454,
405640001.0,Alibihaban,45640001.0,Bgy,1738,
405640002.0,Camflora,45640002.0,Bgy,7720,
405640003.0,Mangero,45640003.0,Bgy,4784,
405640004.0,Pansoy,45640004.0,Bgy,6962,
405640005.0,Tala,45640005.0,Bgy,4499,
405640006.0,Talisay,45640006.0,Bgy,5879,
405640007.0,Poblacion,45640007.0,Bgy,5872,
405641000.0,San Antonio,45641000.0,Mun,35891,
405641001.0,Arawan,45641001.0,Bgy,1606,
405641002.0,Bagong Niing,45641002.0,Bgy,1861,
405641003.0,Balat Atis,45641003.0,Bgy,1093,
405641004.0,Briones,45641004.0,Bgy,1852,
405641005.0,Bulihan,45641005.0,Bgy,2069,
405641006.0,Buliran,45641006.0,Bgy,1847,
405641007.0,Callejon,45641007.0,Bgy,2054,
405641008.0,Corazon,45641008.0,Bgy,1172,
405641009.0,"Manuel del Valle, Sr.",45641009.0,Bgy,1049,
405641010.0,Loob,45641010.0,Bgy,2077,
405641011.0,Magsaysay,45641011.0,Bgy,932,
405641012.0,Matipunso,45641012.0,Bgy,2121,
405641013.0,Niing,45641013.0,Bgy,1439,
405641014.0,Poblacion,45641014.0,Bgy,2248,
405641015.0,Pulo,45641015.0,Bgy,2618,
405641016.0,Pury,45641016.0,Bgy,2138,
405641017.0,Sampaga,45641017.0,Bgy,1629,
405641018.0,Sampaguita,45641018.0,Bgy,2216,
405641019.0,San Jose,45641019.0,Bgy,1996,
405641020.0,Sinturisan,45641020.0,Bgy,1874,
405642000.0,San Francisco,45642000.0,Mun,62097,
405642001.0,Butanguiad,45642001.0,Bgy,4056,
405642003.0,Casay,45642003.0,Bgy,4494,
405642004.0,Cawayan I,45642004.0,Bgy,4318,
405642005.0,Cawayan II,45642005.0,Bgy,2560,
405642006.0,Huyon-Uyon,45642006.0,Bgy,3962,
405642007.0,Ibabang Tayuman,45642007.0,Bgy,1734,
405642008.0,Ilayang Tayuman,45642008.0,Bgy,3025,
405642009.0,Inabuan,45642009.0,Bgy,3972,
405642010.0,Nasalaan,45642010.0,Bgy,3289,
405642011.0,Pagsangahan,45642011.0,Bgy,7706,
405642012.0,Poblacion,45642012.0,Bgy,6114,
405642013.0,Pugon,45642013.0,Bgy,2337,
405642014.0,Silongin,45642014.0,Bgy,2936,
405642015.0,Don Juan Vercelos,45642015.0,Bgy,5004,
405642016.0,Mabuñga,45642016.0,Bgy,2866,
405642017.0,Santo Niño,45642017.0,Bgy,3724,
405644000.0,San Narciso,45644000.0,Mun,51058,
405644001.0,Abuyon,45644001.0,Bgy,5580,
405644002.0,Andres Bonifacio,45644002.0,Bgy,956,
405644003.0,Bani,45644003.0,Bgy,1382,
405644004.0,Binay,45644004.0,Bgy,3061,
405644005.0,Buenavista,45644005.0,Bgy,1819,
405644006.0,Busokbusokan,45644006.0,Bgy,1670,
405644008.0,Calwit,45644008.0,Bgy,1706,
405644009.0,Guinhalinan,45644009.0,Bgy,2450,
405644010.0,Lacdayan,45644010.0,Bgy,2415,
405644011.0,Maguiting,45644011.0,Bgy,1536,
405644012.0,Manlampong,45644012.0,Bgy,1201,
405644013.0,Pagkakaisa ,45644013.0,Bgy,1631,Pob.
405644014.0,Maligaya ,45644014.0,Bgy,1779,Pob.
405644015.0,Bayanihan ,45644015.0,Bgy,1566,Pob.
405644016.0,Pagdadamayan ,45644016.0,Bgy,1754,Pob.
405644017.0,Punta,45644017.0,Bgy,2676,
405644018.0,Rizal,45644018.0,Bgy,1142,
405644019.0,San Isidro,45644019.0,Bgy,1179,
405644020.0,San Juan,45644020.0,Bgy,3905,
405644021.0,San Vicente,45644021.0,Bgy,1884,
405644022.0,Vigo Central,45644022.0,Bgy,2868,
405644023.0,Villa Aurin,45644023.0,Bgy,1275,
405644024.0,Villa Reyes,45644024.0,Bgy,3344,
405644025.0,White Cliff,45644025.0,Bgy,2279,
405645000.0,Sariaya,45645000.0,Mun,161868,
405645001.0,Antipolo,45645001.0,Bgy,1888,
405645002.0,Balubal,45645002.0,Bgy,5304,
405645003.0,Concepcion Pinagbakuran,45645003.0,Bgy,3050,
405645006.0,Bignay 1,45645006.0,Bgy,6105,
405645007.0,Bignay 2,45645007.0,Bgy,3857,
405645009.0,Bucal,45645009.0,Bgy,3408,
405645010.0,Canda,45645010.0,Bgy,3052,
405645011.0,Castañas,45645011.0,Bgy,7120,
405645012.0,Concepcion Banahaw,45645012.0,Bgy,3411,
405645013.0,Concepcion No. 1,45645013.0,Bgy,5764,
405645014.0,Concepcion Palasan,45645014.0,Bgy,7680,
405645015.0,Gibanga,45645015.0,Bgy,3752,
405645016.0,Guisguis-San Roque,45645016.0,Bgy,2645,
405645017.0,Guisguis-Talon,45645017.0,Bgy,4376,
405645018.0,Janagdong 1,45645018.0,Bgy,3935,
405645019.0,Janagdong 2,45645019.0,Bgy,3242,
405645020.0,Limbon,45645020.0,Bgy,1428,
405645021.0,Lutucan Bata,45645021.0,Bgy,2498,
405645022.0,Lutucan Malabag,45645022.0,Bgy,4847,
405645023.0,Lutucan 1,45645023.0,Bgy,4961,
405645024.0,Mamala I,45645024.0,Bgy,3187,
405645025.0,Manggalang 1,45645025.0,Bgy,6966,
405645026.0,Manggalang Tulo-tulo,45645026.0,Bgy,3209,
405645027.0,Manggalang-Bantilan,45645027.0,Bgy,4073,
405645028.0,Manggalang-Kiling,45645028.0,Bgy,3125,
405645029.0,Montecillo,45645029.0,Bgy,4271,
405645030.0,Morong,45645030.0,Bgy,2098,
405645032.0,Pili,45645032.0,Bgy,4196,
405645033.0,Barangay 2 ,45645033.0,Bgy,1206,Pob.
405645034.0,Barangay 3 ,45645034.0,Bgy,1184,Pob.
405645035.0,Barangay 4 ,45645035.0,Bgy,3545,Pob.
405645036.0,Barangay 5 ,45645036.0,Bgy,1037,Pob.
405645037.0,Barangay 6 ,45645037.0,Bgy,1207,Pob.
405645038.0,Sampaloc Bogon,45645038.0,Bgy,1255,
405645039.0,Sampaloc 1,45645039.0,Bgy,2603,
